id,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
34988645,2014-04-10 22:44:54,2,3,66,356,22122,,825955,0,0,0,2014-05-10,2014-05-11,2,0,1,25126,6,1,1,2,50,656,94
29557659,2014-11-30 22:29:40,24,2,46,244,33092,,690940,0,0,9,2015-05-05,2015-05-07,2,0,1,17823,1,0,1,6,105,770,82
7664462,2013-12-22 14:46:02,2,3,148,328,51299,,834758,0,0,9,2013-12-26,2014-01-08,2,0,1,1198,3,0,1,6,127,1281,14
31183603,2014-09-21 13:05:18,2,3,66,351,18714,1486.931,59718,0,1,0,2014-10-17,2014-10-22,2,0,1,5405,6,0,1,4,8,126,64
2933210,2014-05-30 01:17:43,2,3,194,38,42328,,384533,0,0,9,2014-06-22,2014-06-24,1,0,1,24389,6,1,1,6,68,289,61
27004411,2014-06-10 23:43:50,24,2,3,60,27386,,1057363,0,0,4,2014-09-13,2014-09-15,3,0,1,19945,6,0,1,3,99,88,81
1064009,2014-07-01 14:31:30,2,3,66,348,54289,3448.4464,1068603,0,0,0,2014-07-19,2014-07-26,2,0,1,8253,1,0,1,6,70,19,56
11174769,2014-08-24 11:08:41,48,2,70,47,39133,,989179,0,1,9,2015-05-14,2015-05-18,2,0,1,8747,1,0,1,3,106,107,7
16256945,2014-10-19 09:26:30,37,1,69,748,16832,,1187040,0,0,3,2014-11-03,2014-11-05,3,0,1,18046,1,0,1,6,105,1808,62
26747782,2013-11-02 20:36:42,2,3,66,314,13698,4070.4623,320887,0,0,3,2013-11-27,2013-11-30,2,0,1,8799,1,0,1,6,46,1463,60
22611617,2014-10-10 14:07:04,8,4,77,824,478,5694.5216,356695,0,0,3,2015-02-11,2015-02-15,2,0,1,21222,1,0,2,3,152,73,27
9082006,2014-05-18 11:16:22,2,3,66,311,25608,,420686,0,0,9,2014-05-19,2014-05-20,1,0,1,28652,6,1,1,2,50,691,78
28748958,2013-07-02 14:42:27,28,1,69,878,7618,,1014792,0,0,9,2013-08-13,2013-08-20,1,0,1,46323,6,0,2,4,196,2034,62
24887351,2014-06-21 08:38:12,2,3,66,184,2037,3295.7606,445660,0,1,0,2014-07-11,2014-07-16,2,0,1,12224,6,0,1,2,50,213,26
7561660,2013-04-19 10:55:58,34,3,205,354,41949,93.4532,523966,0,0,9,2013-04-19,2013-04-20,1,1,1,26023,6,0,2,2,198,397,17
6238827,2013-05-01 16:36:24,2,3,66,174,53088,,537300,0,0,9,2013-08-22,2013-08-25,2,1,1,28387,4,0,1,2,50,581,13
26167835,2014-06-11 17:33:08,2,3,66,351,54857,570.3914,1024324,0,0,9,2014-08-17,2014-08-19,2,2,1,8262,1,0,1,2,198,384,95
4143704,2014-08-19 13:19:25,11,3,205,385,1347,2236.9822,1142551,1,1,0,2014-08-25,2014-08-30,2,0,1,8250,1,0,1,2,50,628,88
16386126,2013-01-30 08:50:33,2,3,66,462,27117,681.9719,305916,0,0,9,2013-02-23,2013-02-25,2,1,1,8279,1,0,1,2,50,1230,98
22755112,2014-10-18 14:05:16,2,3,66,184,43253,,906261,0,0,2,2014-10-24,2014-10-26,2,0,1,42601,6,0,1,2,50,1553,15
23866109,2013-01-14 18:34:11,2,3,66,153,25263,165.2638,336236,0,0,9,2013-01-15,2013-01-16,2,0,1,12757,5,0,5,2,50,659,40
24007067,2013-02-23 00:03:49,37,1,69,837,19020,,862276,0,0,9,2013-11-18,2013-11-23,2,3,1,12175,6,0,2,2,50,366,13
31407210,2014-10-17 12:10:09,11,3,205,155,19334,60.8792,687341,0,0,3,2014-10-18,2014-10-19,4,0,1,26414,6,0,1,2,198,399,68
35415712,2013-03-20 12:08:25,24,2,3,50,5703,,21759,0,0,9,2013-03-21,2013-03-22,1,1,1,12843,5,1,1,2,50,661,6
34399630,2014-06-27 14:52:55,13,1,46,336,26595,,1159371,0,0,2,2014-08-11,2014-08-14,1,0,1,25676,6,1,1,2,50,825,32
12518599,2014-04-23 11:06:49,2,3,66,153,20706,1009.6452,1083849,0,0,9,2014-04-24,2014-04-27,2,0,1,8273,1,0,3,2,50,660,94
14066482,2014-09-17 13:33:44,2,3,66,467,11242,,1162381,0,0,9,2014-10-08,2014-10-10,1,0,1,42630,3,0,1,2,50,637,99
5226540,2014-10-19 09:51:14,2,3,70,47,14566,,281557,1,0,9,2014-10-20,2014-10-21,2,0,1,8220,1,0,1,3,182,46,59
22300078,2014-08-31 21:39:46,2,3,66,174,26232,416.51,420001,0,1,9,2014-12-07,2014-12-11,2,0,1,8250,1,0,1,2,50,628,79
6867950,2014-12-11 20:51:37,34,3,205,354,52284,2152.2585,1021398,0,1,9,2014-12-16,2014-12-19,2,0,1,8254,1,0,1,2,50,365,41
2890363,2014-07-04 10:25:54,2,3,66,348,48862,4224.1528,264234,0,0,9,2014-07-18,2014-07-21,2,0,1,21451,6,0,1,6,107,36,64
18502183,2013-07-21 13:23:27,2,3,148,286,51470,,953405,0,0,2,2013-07-27,2013-07-28,2,0,1,12501,5,0,1,6,144,13,82
28721546,2014-11-10 11:35:46,2,3,66,260,94,1526.1706,945570,0,1,2,2014-11-20,2014-11-23,2,0,1,8250,1,0,1,2,50,628,54
31842503,2014-05-19 08:46:11,2,3,66,356,22202,567.2182,612136,0,0,9,2014-07-29,2014-07-31,2,2,1,24860,6,0,1,2,50,673,55
1242031,2014-05-04 13:05:32,2,3,66,258,23208,961.7646,425189,1,0,2,2014-05-17,2014-05-21,1,1,1,11360,1,1,1,2,50,724,33
27798114,2014-10-18 22:35:59,11,3,205,135,36086,1686.4454,886803,0,0,0,2014-11-17,2014-11-20,2,0,1,26022,6,0,1,2,198,397,55
7268239,2014-11-10 19:47:19,24,2,3,51,48593,,926015,0,0,5,2015-01-22,2015-01-24,2,0,2,8862,1,0,2,6,204,1466,64
11935022,2014-05-06 06:24:15,2,3,66,318,29466,4213.7654,196523,0,0,0,2014-05-30,2014-05-31,4,0,1,8739,1,0,1,6,144,4,15
13654431,2014-01-07 23:23:47,2,3,66,220,2086,2179.3032,1111550,0,0,3,2014-01-17,2014-01-19,2,0,1,885,3,0,2,2,50,628,19
17980419,2013-03-20 09:46:27,2,3,48,424,5957,,776392,0,0,9,2013-04-03,2013-04-06,1,0,1,50332,4,0,1,6,204,1787,86
6139548,2013-12-28 08:52:36,34,3,205,354,9913,,277913,1,0,9,2014-02-14,2014-02-17,2,0,1,8811,1,0,1,2,198,391,55
33021256,2014-05-04 23:37:21,2,3,66,442,21439,6653.2085,321636,1,1,0,2014-06-19,2014-06-26,2,1,1,14907,1,0,1,0,87,58,80
17532908,2014-10-30 21:48:51,2,3,149,290,33116,,833533,0,1,9,2014-12-03,2014-12-06,2,0,1,468,1,0,1,3,48,153,64
9530784,2014-10-28 14:42:24,2,3,66,174,21942,6320.4373,796429,0,0,9,2014-11-08,2014-11-09,1,0,1,8351,6,0,1,4,196,2027,62
31082255,2014-05-08 06:31:15,2,3,66,442,2140,1072.9882,1023566,0,1,9,2014-10-08,2014-10-15,1,0,1,8250,1,0,1,2,50,628,1
17585061,2014-06-24 06:40:41,2,3,66,442,41566,4666.7792,966650,0,1,0,2014-09-09,2014-09-15,2,0,1,30337,1,0,3,6,70,10,73
22989651,2014-11-07 06:28:40,2,3,66,220,33119,2349.7604,585464,0,0,9,2014-11-10,2014-11-13,1,0,1,25470,6,0,1,2,50,365,97
35358157,2013-08-13 21:07:46,2,3,66,174,1112,5980.9553,1018532,0,0,0,2013-09-06,2013-09-12,2,0,1,8289,1,0,1,6,107,36,2
25545554,2013-10-09 18:06:35,2,3,66,226,16524,5013.8894,284989,0,1,0,2013-12-22,2013-12-31,2,0,1,8225,1,0,1,4,124,1939,81
4066708,2014-01-17 09:00:53,2,3,66,196,2428,924.6678,929171,0,1,9,2014-03-08,2014-03-13,2,0,1,44045,3,0,3,2,50,701,70
32584016,2014-04-13 05:43:12,2,3,66,226,25300,84.8337,245394,0,0,9,2014-04-13,2014-04-14,1,0,1,41580,4,0,1,2,50,828,28
30907857,2013-11-13 08:50:15,2,3,12,790,53139,,525826,1,0,9,2013-11-16,2013-11-17,2,0,1,8745,1,0,1,6,204,27,92
10384387,2014-06-18 08:33:21,34,3,77,977,8801,4615.4758,343332,1,1,9,2014-06-30,2014-07-06,1,0,1,8242,1,0,1,3,171,61,78
23666546,2013-12-24 18:56:01,37,1,137,107,10802,,746557,1,1,0,2014-03-14,2014-03-17,2,0,1,8255,1,0,1,6,77,20,2
3597236,2014-11-04 22:30:45,37,1,69,923,29821,,946917,0,0,2,2014-12-07,2014-12-10,2,0,1,20736,6,0,1,3,104,1612,67
32775918,2014-09-12 00:45:40,2,3,80,38,52486,,793619,0,0,9,2014-10-16,2014-10-21,2,0,1,12253,6,0,1,6,204,27,9
33710706,2013-06-12 09:34:28,2,3,228,38,39158,,58082,1,0,9,2013-07-04,2013-07-06,2,0,1,25327,6,0,1,6,31,305,62
4511389,2014-12-30 04:27:30,37,1,69,860,3657,,860479,0,0,1,2015-01-09,2015-01-30,1,0,1,23010,6,0,1,6,70,766,77
14601883,2014-08-14 22:20:43,30,4,195,991,22648,,325436,0,0,5,2014-12-27,2015-01-02,2,0,1,20825,6,0,1,3,182,1493,62
7239549,2014-09-14 08:17:32,2,3,66,348,53377,14.5429,827159,1,0,9,2014-09-18,2014-09-23,2,0,1,12126,1,0,1,2,50,609,76
3415305,2014-11-12 20:39:02,2,3,66,348,48862,712.1594,454681,0,0,1,2014-12-27,2014-12-28,2,0,1,12191,6,0,1,2,50,637,21
3860283,2014-03-13 07:31:35,2,3,66,321,33513,937.7481,381985,0,1,9,2014-03-24,2014-03-26,4,0,1,8291,1,0,1,2,50,191,98
25454212,2014-11-13 11:52:55,2,3,66,348,48862,88.9561,1148405,0,0,9,2014-11-15,2014-11-16,2,2,1,25803,6,0,1,2,50,696,33
3545448,2013-06-04 18:50:40,11,3,205,354,11747,346.9512,794731,0,0,9,2013-06-26,2013-06-29,2,0,1,8267,1,1,1,2,50,676,50
28700517,2013-06-24 13:27:47,2,3,179,410,16634,,900679,0,0,3,2013-09-20,2013-09-22,3,1,2,8788,1,0,2,6,77,1880,85
13355220,2014-09-03 15:20:35,2,3,66,331,35714,470.9908,189864,1,0,0,2014-12-12,2014-12-14,2,1,1,8267,1,0,1,2,50,675,69
4211805,2013-01-21 17:42:25,2,3,66,318,3769,,78518,0,0,9,2013-02-13,2013-02-14,2,0,1,30796,4,0,1,2,50,666,3
23828866,2014-06-05 07:55:36,2,3,215,836,15826,986.0651,159494,0,0,9,2014-10-08,2014-10-15,2,0,1,8266,1,0,1,2,50,411,91
252657,2014-11-28 12:10:00,33,2,194,38,42328,,905662,0,0,1,2014-12-03,2014-12-08,2,0,1,8220,1,0,1,3,182,46,81
26783475,2013-01-28 16:21:05,37,1,69,749,51392,,428389,0,0,9,2013-02-08,2013-02-14,1,0,3,468,1,0,1,3,48,153,25
23727837,2014-06-07 11:50:25,2,3,66,174,9890,6278.9984,973093,0,0,9,2014-06-26,2014-06-30,1,0,1,8275,1,0,1,4,196,2027,87
29341213,2014-08-03 10:41:18,2,3,66,348,47997,106.6053,127033,0,0,9,2014-08-03,2014-08-05,1,0,1,8801,1,0,1,2,50,493,18
18233973,2014-10-06 16:35:46,23,1,1,188,45342,,233113,0,0,9,2014-10-07,2014-10-08,2,0,1,8811,1,0,1,2,198,391,83
17222304,2014-10-12 08:35:07,2,3,66,174,23793,7498.1058,42551,0,0,9,2014-11-04,2014-11-11,2,0,1,8286,1,0,1,0,63,1258,83
19810555,2013-02-08 08:52:06,2,3,66,189,17017,3765.8627,877166,0,1,9,2013-03-19,2013-03-26,2,0,1,8788,1,0,1,6,77,2,58
4762716,2013-03-04 18:24:01,13,1,46,347,19367,1157.9174,296761,0,0,9,2013-05-22,2013-05-26,2,1,1,8252,1,0,1,6,170,313,82
28188105,2014-08-08 16:52:21,34,3,205,354,49492,2018.9503,731263,0,1,9,2014-08-29,2014-09-02,2,0,1,11634,1,0,1,4,35,1616,75
656463,2013-03-07 10:31:43,8,4,77,871,27125,,1003845,1,0,3,2013-10-07,2013-10-09,4,0,1,25130,6,0,5,2,50,654,29
31147263,2014-02-06 19:37:01,13,1,46,398,24707,270.5891,1188390,0,1,9,2014-03-10,2014-03-14,2,0,1,8800,1,0,7,6,144,15,28
5396603,2014-06-15 13:39:10,2,3,66,174,16634,330.8747,727286,0,0,3,2014-07-09,2014-07-10,2,2,1,12175,6,0,1,2,50,366,77
11955930,2013-08-19 09:27:12,37,1,214,120,44496,,302205,0,0,4,2013-08-19,2013-08-20,2,1,1,21656,6,0,2,6,7,8,64
30570373,2014-11-29 21:37:14,2,3,66,174,35284,,896429,0,0,3,2014-12-28,2014-12-31,2,0,1,8250,1,0,2,2,50,628,84
17318656,2014-12-05 02:07:01,2,3,210,13,20928,,289884,0,0,5,2014-12-16,2014-12-21,2,1,1,468,1,0,1,3,48,153,10
29351497,2014-09-14 10:30:27,2,3,198,208,54488,,153393,0,0,9,2014-09-16,2014-09-28,2,0,1,44281,8,0,1,3,48,153,29
14204548,2013-09-14 15:07:40,2,3,66,311,5405,2698.0609,388039,0,0,9,2013-10-03,2013-10-08,2,0,1,8279,1,0,1,2,50,190,91
13738451,2014-07-05 06:12:37,2,3,66,337,6988,711.7456,189360,0,0,9,2014-09-27,2014-09-28,1,0,1,12732,5,0,1,2,50,637,83
29443325,2014-12-01 16:37:52,2,3,218,17,39100,,383374,0,0,9,2015-01-15,2015-01-18,3,0,1,12439,5,1,1,4,8,110,18
17358990,2014-11-19 13:26:43,11,3,205,354,48951,3983.0632,411340,0,1,9,2015-04-02,2015-04-09,2,0,1,22863,1,0,3,4,93,2085,80
11365180,2013-02-13 08:38:53,2,3,66,348,43283,,519079,0,1,9,2013-04-27,2013-05-04,3,0,1,792,1,0,5,6,208,1480,43
12334339,2013-08-13 12:49:20,2,3,66,462,28654,4442.4619,443540,0,0,1,2013-08-28,2013-09-20,1,0,1,10255,3,0,2,6,70,1926,16
25399271,2014-07-16 20:46:46,2,3,66,337,44102,1205.3905,1002581,1,0,9,2014-07-25,2014-07-26,2,0,1,28514,6,0,2,2,50,1457,55
21491790,2014-11-10 20:34:16,30,4,195,995,55763,,1194883,0,0,2,2014-12-28,2014-12-30,2,1,1,8253,1,0,1,6,70,19,97
11911137,2014-06-18 08:40:06,2,3,66,153,20706,2971.1279999999997,129676,0,1,1,2014-07-19,2014-07-26,3,0,1,8857,1,0,3,2,50,214,25
12639206,2013-06-11 13:22:56,34,3,48,424,5957,,324555,0,0,9,2013-07-14,2013-07-16,2,1,1,14038,6,0,2,6,105,35,30
9770044,2013-01-07 19:51:56,2,3,66,174,45042,6287.2924,432000,0,1,9,2013-01-15,2013-01-16,2,1,1,1677,1,0,2,3,99,95,53
21997335,2013-04-04 10:53:56,2,3,66,153,23511,688.3279,541440,0,0,1,2013-04-11,2013-04-12,1,0,1,4499,3,0,1,2,50,1021,48
8057893,2014-05-16 06:55:55,2,3,12,790,53139,,764419,0,0,9,2014-06-06,2014-06-08,2,0,1,8407,6,0,2,6,144,4,2
12401293,2014-01-07 20:55:58,13,1,46,171,31608,3905.6794,682249,0,1,9,2014-02-27,2014-03-03,2,0,1,7635,3,0,1,2,50,675,56
28381044,2014-07-20 08:11:11,2,3,66,442,35390,1599.8270000000002,31988,1,1,2,2014-09-19,2014-09-22,2,0,1,8223,1,0,1,2,50,689,91
13643139,2014-03-01 16:08:26,2,3,66,348,21428,227.3259,1076949,0,0,1,2014-08-22,2014-08-24,2,1,1,12233,6,0,1,2,50,675,98
32805288,2013-08-23 11:20:37,11,3,205,344,21437,5008.5969,897731,1,0,1,2014-04-06,2014-04-11,2,0,1,8245,1,0,1,6,22,245,64
36076270,2013-08-06 15:57:32,2,3,66,220,51407,,174486,0,0,1,2013-08-06,2013-08-08,2,0,1,26501,6,1,1,2,50,1519,14
18649601,2014-10-12 23:05:32,2,3,104,38,10837,,106502,0,0,9,2014-11-05,2014-11-10,2,0,1,8260,1,0,1,2,50,701,50
35980504,2014-07-19 12:39:09,2,3,80,38,52486,,1008929,0,0,9,2014-08-29,2014-09-01,6,0,2,8250,1,0,1,2,50,628,24
19698260,2013-09-03 17:30:24,2,3,66,256,53274,2352.9652,548261,0,0,9,2013-11-20,2013-11-24,2,1,1,11353,1,0,2,2,50,699,31
16374858,2014-02-25 21:45:01,2,3,66,174,16634,1509.9265,282003,1,1,5,2014-04-25,2014-05-03,2,0,1,8810,1,0,1,4,8,1532,65
7873218,2013-06-15 10:12:39,2,3,66,442,20850,5249.4921,227928,0,0,0,2013-06-21,2013-06-24,2,0,1,20968,6,1,1,6,144,1324,78
11269610,2013-01-16 07:28:29,11,3,205,385,47462,1161.0,130546,0,0,1,2013-03-18,2013-03-27,2,0,1,7999,3,0,3,2,50,679,6
7915695,2014-05-18 14:11:38,2,3,66,174,23663,198.2212,322584,1,0,0,2014-05-23,2014-05-26,2,0,1,8250,1,0,1,2,50,628,90
29597478,2013-08-18 08:53:39,2,3,66,348,22490,,778900,0,0,0,2014-07-02,2014-07-06,4,0,1,12872,5,0,1,4,174,405,34
20467964,2014-10-14 15:47:38,2,3,66,220,54173,,362826,0,0,2,2014-11-12,2014-11-16,2,0,1,25415,6,0,4,6,15,38,46
4054603,2014-12-28 16:10:58,34,3,205,367,30789,2999.0409999999997,904836,0,0,9,2015-05-22,2015-05-23,2,0,1,8224,1,1,1,6,135,278,82
3786312,2014-08-28 16:28:00,23,1,1,143,14647,536.4744,214609,0,0,5,2014-09-11,2014-09-13,2,0,1,33625,6,0,2,6,105,918,93
22296243,2014-08-17 19:24:09,37,1,69,612,12125,,408040,1,0,4,2014-11-03,2014-11-04,2,0,1,26833,6,0,1,2,50,626,16
30325328,2014-02-04 21:03:24,24,2,3,50,50547,,247776,0,0,9,2014-07-13,2014-07-14,2,0,2,22076,6,0,1,6,46,1463,37
27786693,2014-05-05 13:29:11,2,3,66,153,23511,5926.8593,858627,0,0,9,2014-05-24,2014-05-25,2,0,1,8290,1,0,1,6,15,38,46
36381606,2013-08-10 19:23:16,2,3,66,174,18059,88.3919,129232,0,0,9,2013-08-11,2013-08-12,2,1,1,12215,6,0,1,2,50,365,21
24429183,2013-02-13 09:45:09,8,4,77,824,15015,5111.2035,1192543,0,0,5,2013-05-11,2013-05-17,4,0,1,12224,6,0,2,2,50,213,41
648790,2014-06-12 22:56:48,37,1,69,1007,27752,,982912,0,1,3,2014-12-27,2015-01-01,2,0,1,8250,1,0,2,2,50,628,38
9631379,2014-08-02 01:56:44,2,3,93,64,52753,,1142608,0,0,9,2014-10-05,2014-10-08,3,0,2,21788,6,0,1,6,105,29,8
3409349,2013-01-11 00:38:31,37,1,195,991,22648,,444324,0,0,9,2013-02-13,2013-02-14,1,0,1,20408,1,0,6,3,82,228,82
25455646,2013-04-18 07:19:23,11,3,205,354,5142,,1152092,0,0,9,2013-04-23,2013-04-26,1,0,1,12236,6,0,1,2,50,676,16
5446506,2014-03-12 16:43:06,34,3,168,44,4223,,866429,0,0,9,2014-03-15,2014-03-16,2,1,1,17719,6,0,1,5,194,1528,29
3955829,2014-06-09 19:40:17,2,3,66,174,8198,234.3633,638112,1,0,0,2014-06-22,2014-06-23,2,0,1,656,3,0,2,2,50,517,37
31599420,2013-03-24 09:13:08,24,2,3,50,5703,,1195384,1,0,9,2013-04-06,2013-04-07,2,0,1,1225,3,0,1,3,106,108,30
2922138,2014-11-24 17:56:19,2,3,66,318,13030,1299.8843,345491,0,1,9,2015-04-03,2015-04-08,2,3,1,8268,1,0,4,2,50,682,68
6923758,2014-09-06 05:56:11,2,3,66,363,22230,2005.4799,1174847,1,1,9,2014-12-18,2014-12-25,2,2,1,8810,1,0,1,4,8,1532,31
24449192,2014-04-17 18:50:37,34,3,205,354,25315,104.8992,92041,0,0,9,2014-04-19,2014-04-20,2,1,1,25986,6,1,1,2,198,380,28
1889065,2014-08-20 17:52:48,17,1,133,20,3392,,1116262,0,0,5,2015-01-02,2015-01-04,2,0,1,28514,6,0,1,2,50,1457,26
36234785,2014-12-06 12:10:22,24,2,3,49,53800,,798068,0,0,0,2015-01-01,2015-01-03,2,0,1,12089,1,0,1,6,105,1861,8
23856374,2014-08-25 10:22:44,13,1,46,172,56153,377.2525,300231,0,1,9,2014-09-16,2014-09-17,1,0,1,8800,1,0,1,6,144,15,83
35415217,2014-01-06 19:37:38,23,1,1,395,29254,806.5427,19958,1,1,9,2014-04-18,2014-04-21,2,0,1,53920,3,0,2,6,68,275,97
6726700,2014-04-25 16:35:38,8,4,77,977,54556,,617014,0,0,9,2015-03-06,2015-03-13,6,0,1,12206,6,0,1,2,50,628,71
13016244,2013-08-13 15:40:54,2,3,66,322,44140,670.2407,339979,1,0,1,2013-08-13,2013-08-14,2,0,1,8243,1,0,1,2,50,409,94
17162814,2013-03-13 11:17:51,2,3,66,311,43805,123.9707,1095703,0,0,0,2013-04-10,2013-04-11,4,3,2,12576,5,1,1,2,50,676,28
23919478,2013-09-26 16:09:27,2,3,48,424,5957,,547779,0,0,9,2013-09-28,2013-10-05,1,1,1,3564,3,0,1,2,50,1230,91
24066374,2014-08-13 23:30:41,8,4,77,977,431,,1073691,1,0,3,2014-11-04,2014-11-07,2,0,1,8260,1,0,1,2,50,701,41
30708211,2014-04-23 15:27:20,24,2,3,62,4420,,22808,1,0,9,2014-04-26,2014-04-28,2,0,1,19372,6,0,1,3,168,1242,25
25102562,2014-08-17 11:58:47,18,2,119,0,27731,,1162887,0,0,0,2014-09-06,2014-09-08,1,0,1,8220,1,0,1,3,182,46,46
21162395,2013-05-23 18:45:11,2,3,66,442,28620,978.2229,113166,0,0,9,2013-07-05,2013-07-06,1,0,1,8230,1,0,1,2,50,637,21
859296,2014-09-28 08:26:30,2,3,66,258,19630,123.4709,435655,0,0,9,2014-10-11,2014-10-12,2,0,1,27094,6,0,1,2,50,451,42
28262943,2014-09-22 19:10:40,2,3,66,220,19416,1068.7989,934896,1,0,2,2014-09-24,2014-09-26,2,0,1,7635,3,0,1,2,50,675,70
35878036,2014-07-27 20:53:01,2,3,66,254,47071,149.1409,613687,0,0,9,2014-07-29,2014-07-30,2,0,1,27770,6,0,1,2,50,1063,43
6333687,2014-12-03 18:30:49,2,3,66,311,47625,191.1354,789898,1,0,2,2015-01-08,2015-01-10,2,0,1,8267,1,0,1,2,50,675,70
4945878,2013-08-09 16:40:09,2,3,66,196,2428,3671.3363,768142,0,0,1,2013-10-24,2013-10-26,1,0,1,12213,6,0,2,6,70,19,25
16914272,2013-01-22 09:11:42,2,3,66,348,48862,1380.1628,457643,0,0,8,2013-01-24,2013-01-25,2,0,1,12193,6,0,7,2,50,406,39
2159633,2014-11-24 04:25:34,24,2,66,174,39877,2118.2024,681762,0,0,9,2015-01-12,2015-01-14,1,0,1,12188,6,0,1,4,8,110,76
34921187,2014-11-22 08:33:00,2,3,130,759,28771,,585913,1,0,0,2014-11-22,2014-11-23,2,0,1,8251,1,1,1,4,93,2086,12
18288286,2014-02-01 13:59:36,2,3,66,174,23663,6183.8773,362550,0,0,9,2014-10-16,2014-10-18,5,0,4,8790,1,1,1,6,199,5,46
3507546,2014-08-26 17:47:12,2,3,215,646,51733,138.5852,696408,0,0,9,2014-09-03,2014-09-04,2,0,1,27977,6,0,1,4,8,131,85
4673915,2013-03-05 21:23:14,2,3,66,174,16634,5880.8654,56040,0,0,9,2013-04-23,2013-04-26,2,0,1,21588,6,0,1,6,144,24,75
4966491,2014-07-10 14:17:35,2,3,66,435,33971,76.1892,823220,0,0,0,2014-07-16,2014-07-17,1,1,1,11321,1,0,1,2,50,642,94
8761495,2013-04-14 20:47:18,2,3,66,348,18496,,563743,0,0,9,2013-06-14,2013-06-15,2,0,1,8241,1,0,1,3,162,1490,85
8881519,2014-07-07 14:39:12,2,3,66,246,50661,0.2278,978759,0,0,2,2014-07-07,2014-07-09,6,0,3,8859,1,0,1,2,50,212,73
17300215,2014-12-30 12:11:35,2,3,66,174,56392,262.5449,248285,0,0,9,2015-01-01,2015-01-04,2,0,1,8834,1,0,1,2,50,355,0
8029477,2013-05-28 13:37:39,2,3,66,448,25538,3837.4320000000002,681145,0,0,9,2013-06-08,2013-06-12,2,0,1,8745,1,0,1,6,204,27,73
27541881,2014-02-17 19:14:11,2,3,66,337,6988,2558.8637,172898,0,0,9,2014-08-27,2014-09-01,1,0,1,12268,6,0,1,2,50,1230,70
1137668,2014-08-15 08:26:00,2,3,154,892,41193,,107581,0,0,9,2014-10-21,2014-10-22,2,0,1,45749,1,0,1,4,196,2009,43
24113963,2014-09-24 11:19:10,24,2,3,50,5703,,73159,0,0,9,2015-01-27,2015-02-02,1,0,1,8282,1,0,1,3,126,232,12
32619515,2014-10-29 13:51:55,2,3,66,226,9101,1290.3335,329102,0,0,9,2015-04-05,2015-04-09,1,0,1,30790,4,0,1,2,50,671,73
27848148,2013-07-31 13:48:59,11,3,205,354,21728,3539.1002,1021795,0,1,9,2013-09-14,2013-09-23,3,0,1,8255,1,0,2,6,77,20,85
9022105,2014-11-23 14:18:35,11,3,205,135,13516,3293.4766,226198,0,1,0,2015-01-31,2015-02-26,2,0,1,8855,1,0,1,2,50,213,9
22236011,2013-07-28 10:07:13,2,3,66,220,19366,,186810,0,1,9,2013-08-19,2013-08-25,2,0,1,8745,1,0,1,6,204,27,5
12335853,2013-12-19 10:58:04,8,4,77,977,21048,,449226,0,0,3,2014-06-30,2014-07-07,2,0,1,12206,6,0,1,2,50,628,45
9409800,2013-11-28 14:15:54,29,1,214,120,44496,,365158,0,0,9,2014-05-01,2014-05-03,2,1,1,8261,1,1,1,2,50,646,50
29951301,2014-01-31 11:08:48,26,0,215,914,33757,220.1126,490776,0,0,1,2014-02-01,2014-02-02,2,2,1,21406,6,0,1,4,8,121,48
17278196,2014-01-25 10:44:58,37,1,69,895,23052,,208957,0,0,4,2014-01-27,2014-01-28,2,0,1,23004,6,0,2,6,70,1495,6
24272909,2014-11-24 05:22:17,11,3,205,155,6783,2725.4211,634519,0,1,9,2015-03-14,2015-03-27,2,0,1,11942,1,0,3,4,193,99,43
26606983,2014-02-26 09:20:05,2,3,29,194,28215,,1090449,0,0,9,2014-02-27,2014-03-06,2,0,1,18788,1,0,2,5,203,253,61
8919551,2013-04-30 17:28:08,2,3,66,220,19416,1134.0823,1093655,0,0,9,2013-08-03,2013-08-10,2,0,1,22391,1,0,2,4,146,1547,92
4746885,2014-01-25 17:30:16,2,3,66,174,24103,331.2871,257680,0,0,9,2014-01-26,2014-01-29,1,0,1,3564,3,0,1,2,50,1230,48
24771915,2014-11-26 09:28:10,11,3,205,385,17596,3680.5267,52943,0,0,9,2015-05-13,2015-05-16,2,0,1,8788,1,0,1,6,77,1880,32
6120775,2014-02-28 18:44:40,23,1,1,318,2096,297.4409,239488,0,0,9,2014-03-05,2014-03-06,1,1,1,8746,1,0,1,6,105,29,61
15746951,2014-07-28 09:15:13,11,3,205,354,25315,1952.5899,1065683,0,0,9,2014-12-19,2014-12-26,4,1,1,8250,1,0,1,2,50,628,45
14432504,2014-01-30 10:58:28,11,3,205,155,8177,1012.4319,1035962,1,1,9,2014-02-15,2014-02-22,2,0,1,8250,1,0,1,2,50,628,54
24109408,2014-10-06 11:38:29,11,3,205,354,51792,,58156,0,0,2,2014-10-24,2014-10-27,2,0,1,8230,1,0,1,2,50,637,98
21776379,2014-07-24 09:57:37,2,3,66,220,2086,107.5258,988379,0,0,5,2014-08-01,2014-08-05,2,0,2,11735,1,1,1,4,128,1559,61
